,LAT,LON,CORR_DEPTH,MAG_TOT,MAG_TOT2,MAG_RES,GRA_OBS,EOTVOS,FREEAIR,LINEID
2017-09-13 00:34:00+00:00,-27.79529,73.92091,3209.0,47864.8,47864.5,99.1,979152.3,40.0,-3.3,7-111
2017-09-13 00:35:00+00:00,-27.79385,73.92281,3358.6,47861.4,47863.8,103.3,979153.2,41.0,-2.4,7-111
2017-09-13 00:36:00+00:00,-27.79237,73.92475,3381.7,47871.3,47867.6,105.6,979153.5,41.3,-1.8,7-111
2017-09-13 00:37:00+00:00,-27.79088,73.92669,3250.5,47870.8,47875.0,113.0,979153.8,41.3,-1.4,7-111
2017-09-13 00:38:00+00:00,-27.78939,73.92862,3135.4,47886.3,47874.9,119.5,979154.0,40.8,-1.0,7-111
2017-09-13 00:39:00+00:00,-27.78792,73.93054,3092.1,47894.3,47871.4,129.0,979154.7,40.8,-0.5,7-111
2017-09-13 00:40:00+00:00,-27.78697,73.9318,3143.2,47906.5,47897.1,134.6,979154.7,40.3,-0.2,7-111
2017-09-13 00:41:00+00:00,-27.78507,73.93433,3137.5,47916.3,47905.1,147.6,979155.6,40.4,0.5,7-111
2017-09-13 00:42:00+00:00,-27.78363,73.93623,3170.6,47919.6,47917.4,155.9,979155.3,39.8,0.9,7-111
2017-09-13 00:43:00+00:00,-27.78219,73.9381,3115.8,47938.1,47932.4,165.2,979156.4,40.0,1.4,7-111
2017-09-13 00:44:00+00:00,-27.78076,73.93997,3036.6,47939.5,47939.6,172.9,979156.8,40.2,2.3,7-111
2017-09-13 00:45:00+00:00,-27.77933,73.94188,3133.3,47954.3,47942.1,182.2,979157.1,40.7,2.8,7-111
2017-09-13 00:46:00+00:00,-27.77787,73.9438,3132.1,47959.1,47953.4,186.9,979157.3,40.8,3.0,7-111
2017-09-13 00:47:00+00:00,-27.7764,73.94571,3217.2,47962.0,47943.9,190.8,979157.5,40.6,3.3,7-111
2017-09-13 00:48:00+00:00,-27.77495,73.94761,3129.5,47965.0,47963.3,192.4,979158.3,40.7,3.8,7-111
2017-09-13 00:49:00+00:00,-27.77351,73.94951,3165.5,47966.0,47963.3,192.0,979158.3,40.3,4.3,7-111
2017-09-13 00:50:00+00:00,-27.77208,73.95141,3183.7,47963.4,47966.1,190.1,979158.5,40.4,4.9,7-111
2017-09-13 00:51:00+00:00,-27.77064,73.9533,3181.7,47956.2,47961.6,185.4,979158.9,40.4,5.3,7-111
2017-09-13 00:52:00+00:00,-27.76918,73.9552,3250.4,47951.3,47947.0,179.7,979159.2,40.2,5.5,7-111
2017-09-13 00:53:00+00:00,-27.76772,73.95708,3294.8,47945.9,47951.1,168.2,979159.9,40.4,6.3,7-111
2017-09-13 00:54:00+00:00,-27.76627,73.95897,3235.8,47934.2,47941.7,162.7,979160.2,40.0,6.8,7-111
2017-09-13 00:55:00+00:00,-27.76483,73.96086,3231.6,47946.5,47932.9,152.7,979161.3,40.6,7.2,7-111
2017-09-13 00:56:00+00:00,-27.7634,73.96275,3296.3,47912.7,47920.5,138.8,979161.6,40.5,7.8,7-111
2017-09-13 00:57:00+00:00,-27.76199,73.96465,3279.7,47902.1,47671.3,126.8,979161.6,40.4,8.4,7-111
2017-09-13 00:58:00+00:00,-27.76151,73.96528,3314.2,47900.3,47906.6,121.0,979161.6,40.5,8.8,7-111
2017-09-13 00:59:00+00:00,-27.75911,73.96845,3362.3,47889.1,47889.1,101.0,979162.6,40.4,10.0,7-111
2017-09-13 01:00:00+00:00,-27.75765,73.97036,3334.4,47862.6,47871.5,88.7,979163.8,40.4,10.5,7-111
2017-09-13 01:01:00+00:00,-27.75621,73.97225,3315.1,47849.3,47856.9,72.6,979163.7,40.0,11.0,7-111
2017-09-20 04:28:00+00:00,-27.60701,73.8032,2924.4,47642.5,47638.7,-35.1,979162.6,-43.3,20.1,7-112
2017-09-20 04:29:00+00:00,-27.60668,73.80108,2981.2,47642.9,47640.1,-32.9,979160.4,-46.7,19.5,7-112
2017-09-20 04:30:00+00:00,-27.60657,73.80034,2989.0,47646.3,47686.0,-32.1,979160.8,-47.7,19.3,7-112
2017-09-20 04:31:00+00:00,-27.60595,73.79635,2990.8,47648.2,47646.9,-26.1,979160.8,-52.0,18.6,7-112
2017-09-20 04:32:00+00:00,-27.60557,73.79386,2960.8,47652.3,47647.9,-21.1,979158.6,-53.6,17.6,7-112
2017-09-20 04:33:00+00:00,-27.60523,73.79129,3074.1,47654.3,47654.1,-16.1,979158.4,-56.2,16.9,7-112
2017-09-20 04:34:00+00:00,-27.60502,73.78949,3061.7,47658.0,47655.5,-12.6,979158.6,-58.2,16.2,7-112
2017-09-20 04:35:00+00:00,-27.60458,73.78561,3101.1,47663.9,47662.9,-4.5,979157.4,-63.0,16.1,7-112
2017-09-20 04:36:00+00:00,-27.60422,73.78254,3177.9,47672.3,47667.4,1.4,979156.7,-65.5,15.9,7-112
2017-09-20 04:37:00+00:00,-27.604,73.78045,3175.9,47674.1,47672.8,6.3,979157.6,-65.9,15.6,7-112
2017-09-20 04:38:00+00:00,-27.60354,73.77634,3140.4,47680.5,47679.8,16.3,979156.9,-64.1,15.2,7-112
2017-09-20 04:39:00+00:00,-27.6032,73.77339,3110.0,47688.0,47685.5,23.0,979156.6,-61.4,14.9,7-112
2017-09-20 04:40:00+00:00,-27.6031,73.77242,3083.8,47692.7,47687.1,26.8,979155.7,-61.1,14.5,7-112
2017-09-20 04:41:00+00:00,-27.60256,73.76761,3077.1,47700.0,47697.5,39.5,979155.3,-61.5,13.1,7-112
2017-09-20 04:42:00+00:00,-27.60219,73.76466,3071.3,47705.3,47705.3,46.7,979152.8,-62.8,12.5,7-112
2017-09-20 04:43:00+00:00,-27.60178,73.76167,3085.3,47711.9,47709.2,53.3,979153.7,-63.0,12.6,7-112
2017-09-20 04:44:00+00:00,-27.60136,73.75865,3093.7,47716.6,47715.5,60.3,979153.4,-63.9,12.4,7-112
2017-09-20 04:45:00+00:00,-27.60096,73.7556,3084.2,47721.5,47718.1,66.7,979154.3,-64.2,12.1,7-112
2017-09-20 04:46:00+00:00,-27.60058,73.75255,3084.7,47728.4,47722.6,71.9,979152.3,-64.2,10.9,7-112
2017-09-20 04:47:00+00:00,-27.60022,73.74954,3093.9,47659.9,47727.0,76.2,979152.3,-63.2,10.8,7-112
2017-09-20 04:48:00+00:00,-27.59987,73.74655,3045.9,47731.1,47729.8,78.9,979151.9,-63.4,10.6,7-112
2017-09-20 04:49:00+00:00,-27.59954,73.74352,3038.2,47731.6,47732.2,81.0,979151.7,-63.6,10.4,7-112
2017-09-20 04:50:00+00:00,-27.5992,73.74047,2976.6,47732.0,47730.5,81.6,979151.1,-64.6,10.0,7-112
2017-09-20 04:51:00+00:00,-27.59885,73.73744,2930.3,47727.4,47732.1,81.2,979150.8,-64.1,9.8,7-112
2017-09-20 04:52:00+00:00,-27.59851,73.73441,2961.5,47726.6,47773.0,79.8,979150.2,-64.2,9.6,7-112
2017-09-20 04:53:00+00:00,-27.59816,73.73136,2982.5,47721.2,47721.9,77.0,979151.1,-63.7,9.3,7-112
2017-09-20 04:54:00+00:00,-27.59778,73.72831,2923.7,47718.3,45145.1,74.4,979148.7,-64.7,8.5,7-112
2017-09-20 04:55:00+00:00,-27.59739,73.72526,2898.0,47712.7,47714.6,70.1,979149.6,-64.7,8.2,7-112
2017-09-20 04:56:00+00:00,-27.59701,73.7222,2924.5,47707.8,47709.8,67.7,979147.8,-65.4,7.9,7-112
2017-09-20 04:57:00+00:00,-27.59687,73.72117,2966.8,47706.3,47709.3,66.8,979148.8,-64.9,7.9,7-112
2017-09-20 04:58:00+00:00,-27.59617,73.71605,3047.6,47704.7,47703.6,65.7,979149.0,-64.0,7.3,7-112
2017-09-20 04:59:00+00:00,-27.59575,73.71301,3023.9,47706.5,47703.6,66.2,979146.6,-64.5,6.8,7-112
2017-09-20 05:00:00+00:00,-27.59536,73.70994,3028.0,47703.6,47702.2,68.5,979147.0,-65.9,6.4,7-112
2017-09-20 05:01:00+00:00,-27.59497,73.70681,2973.0,47705.9,47704.9,71.3,979146.9,-66.2,6.3,7-112
2017-09-20 05:02:00+00:00,-27.59457,73.7037,2980.3,47707.5,47708.2,76.1,979147.1,-65.4,6.3,7-112
2017-09-20 05:03:00+00:00,-27.59417,73.70061,3132.2,47717.3,47707.0,79.8,979147.6,-64.2,6.1,7-112
2017-09-20 05:04:00+00:00,-27.59377,73.69756,3255.5,47720.8,47713.6,88.8,979147.1,-63.1,5.9,7-112
2017-09-20 05:05:00+00:00,-27.59339,73.69456,3246.1,47729.7,47722.7,93.7,979144.8,-62.8,5.1,7-112
2017-09-20 05:06:00+00:00,-27.59304,73.69158,3319.4,47726.7,47722.4,100.0,979144.6,-64.0,4.8,7-112
2017-09-20 05:07:00+00:00,-27.59267,73.68852,3320.9,47731.7,47730.5,105.0,979144.9,-65.3,4.6,7-112
2017-09-20 05:08:00+00:00,-27.59228,73.68543,3330.8,47736.6,47749.4,110.4,979145.4,-64.7,4.6,7-112
2017-09-20 05:09:00+00:00,-27.59188,73.6824,3328.2,47739.7,47733.3,113.4,979145.4,-63.4,4.6,7-112
2017-09-20 05:10:00+00:00,-27.59152,73.67945,3299.0,47747.9,47740.6,115.4,979143.8,-62.5,3.7,7-112
2017-09-20 05:11:00+00:00,-27.5912,73.67648,3253.2,47732.1,47736.6,115.4,979143.3,-63.7,3.7,7-112
2017-09-20 05:12:00+00:00,-27.59086,73.67345,3339.2,47732.6,47737.1,113.3,979144.2,-64.2,3.6,7-112
2017-09-20 05:13:00+00:00,-27.59048,73.67034,3363.9,47728.3,47730.8,110.3,979144.8,-65.1,3.6,7-112
2017-09-20 05:14:00+00:00,-27.59009,73.66724,3344.8,47721.4,47725.0,104.7,979146.1,-64.8,3.9,7-112
2017-09-20 05:15:00+00:00,-27.58969,73.66417,3297.6,47710.9,47716.3,95.3,979143.4,-64.9,4.3,7-112
2017-09-20 05:16:00+00:00,-27.5893,73.66112,3346.2,47702.0,47707.1,88.4,979144.8,-64.7,4.4,7-112
2017-09-20 05:17:00+00:00,-27.58892,73.65803,3319.4,47690.0,47695.9,78.2,979145.7,-65.2,4.4,7-112
2017-09-20 05:18:00+00:00,-27.58854,73.65494,3442.5,47682.5,47696.6,69.5,979144.3,-65.6,4.6,7-112
2017-09-20 05:19:00+00:00,-27.58816,73.65183,3441.6,47671.4,47676.5,61.8,979144.8,-66.0,4.9,7-112
2017-09-20 05:20:00+00:00,-27.58777,73.64872,3359.7,47662.3,47666.3,53.7,979144.9,-66.1,5.1,7-112
2017-09-20 05:21:00+00:00,-27.58738,73.64559,3289.1,47654.3,47658.7,47.0,979148.4,-65.1,6.3,7-112
2017-09-20 05:22:00+00:00,-27.58695,73.6425,3229.9,47647.5,47649.5,42.7,979146.3,-64.6,6.6,7-112
2017-09-20 05:23:00+00:00,-27.58654,73.63946,3284.8,47639.8,47646.2,37.0,979147.1,-64.1,7.1,7-112
2017-09-20 05:24:00+00:00,-27.58617,73.63642,3270.8,47636.5,47637.8,35.0,979147.4,-64.5,7.4,7-112
2017-09-20 05:25:00+00:00,-27.58582,73.63337,3172.7,47635.7,47634.8,33.9,979149.9,-64.6,8.5,7-112
2017-09-20 05:26:00+00:00,-27.58544,73.63029,3169.6,47630.6,47632.7,33.3,979148.6,-65.0,9.3,7-112
2017-09-20 05:27:00+00:00,-27.58502,73.62719,3103.2,47633.5,47632.8,33.7,979150.6,-64.9,9.6,7-112
2017-09-20 05:28:00+00:00,-27.58461,73.62413,3080.9,47629.6,47630.2,34.7,979149.8,-64.4,10.5,7-112
2017-09-20 05:29:00+00:00,-27.58422,73.62109,3079.1,47632.1,47629.4,36.2,979151.4,-64.0,10.8,7-112
2017-09-20 05:30:00+00:00,-27.58382,73.61806,3024.2,47632.0,47628.3,38.4,979150.8,-64.1,11.3,7-112
2017-09-20 05:31:00+00:00,-27.58344,73.615,2847.2,47633.3,47634.0,40.3,979152.4,-64.4,12.1,7-112
2017-09-20 05:32:00+00:00,-27.58309,73.61194,2840.6,47634.1,47634.6,42.3,979152.0,-65.0,12.8,7-112
2017-09-20 05:33:00+00:00,-27.58273,73.60887,2853.4,47639.8,47633.2,44.3,979154.6,-64.2,14.4,7-112
2017-09-20 05:34:00+00:00,-27.58237,73.60585,2851.0,47632.3,47627.6,45.3,979153.8,-64.0,15.1,7-112
2017-09-20 05:35:00+00:00,-27.58196,73.60287,2845.6,47631.7,47632.9,45.4,979155.6,-62.5,15.1,7-112
2017-09-20 05:36:00+00:00,-27.58151,73.59991,2827.8,47631.4,47632.5,45.1,979156.6,-62.9,15.4,7-112
2017-09-20 05:37:00+00:00,-27.5811,73.59694,2788.1,47626.7,47629.7,43.4,979154.9,-62.4,16.3,7-112
2017-09-20 05:38:00+00:00,-27.58075,73.59396,2784.3,47619.8,47627.0,40.5,979156.4,-63.6,17.0,7-112
2017-09-20 05:39:00+00:00,-27.58041,73.5909,2745.1,47618.1,47623.0,35.2,979157.3,-65.0,17.4,7-112
2017-09-20 05:40:00+00:00,-27.58003,73.58776,2740.4,47610.1,47613.2,30.9,979157.7,-66.0,18.7,7-112
2017-09-20 05:41:00+00:00,-27.57966,73.58466,2734.6,47602.9,47609.0,24.8,979158.6,-64.7,18.9,7-112
2017-09-20 05:42:00+00:00,-27.5793,73.58166,2805.6,47594.1,47599.3,17.9,979159.1,-63.4,19.1,7-112
2017-09-20 05:43:00+00:00,-27.57895,73.57867,2760.2,47585.6,47591.1,9.7,979159.2,-62.6,19.3,7-112
2017-09-20 05:44:00+00:00,-27.57858,73.57566,2868.3,47576.3,47581.1,3.1,979158.9,-63.8,19.4,7-112
2017-09-20 05:45:00+00:00,-27.57819,73.57262,2949.6,47571.9,47571.3,-5.1,979158.6,-64.9,19.5,7-112
2017-09-20 05:46:00+00:00,-27.57778,73.56952,2945.3,47562.7,47563.8,-9.6,979160.4,-65.8,19.7,7-112
2017-09-20 05:47:00+00:00,-27.57751,73.56744,2949.2,47556.7,47559.7,-12.8,979158.9,-65.6,19.9,7-112
2017-09-20 05:48:00+00:00,-27.57698,73.5633,2945.5,47550.7,47548.9,-17.7,979159.4,-65.8,20.6,7-112
2017-09-20 05:49:00+00:00,-27.57656,73.56015,2901.6,47548.9,47545.8,-21.2,979160.5,-66.7,20.8,7-112
2017-09-20 05:50:00+00:00,-27.57613,73.55697,2927.9,47543.1,47535.6,-21.8,979159.7,-67.4,21.4,7-112
2017-09-20 05:51:00+00:00,-27.57571,73.5538,2889.0,47542.6,47544.2,-21.6,979161.0,-67.3,22.4,7-112
2017-09-20 05:52:00+00:00,-27.57532,73.55064,2933.7,47543.0,47548.0,-19.5,979162.9,-65.6,22.7,7-112
2017-09-20 05:53:00+00:00,-27.57494,73.54752,2893.2,47544.4,47544.5,-17.1,979162.6,-65.2,22.8,7-112
2017-09-20 05:54:00+00:00,-27.57454,73.54445,2920.3,47549.1,47592.6,-11.8,979161.9,-64.6,22.9,7-112
2017-09-20 05:55:00+00:00,-27.57414,73.54139,2939.6,47554.0,47549.0,-5.8,979161.9,-65.2,23.0,7-112
2017-09-20 05:56:00+00:00,-27.57376,73.53829,2948.1,47558.0,47555.3,0.4,979162.9,-66.3,23.4,7-112
2017-09-20 05:57:00+00:00,-27.57338,73.53512,2903.4,47552.8,47561.8,8.6,979163.4,-66.4,23.9,7-112
2017-09-20 05:58:00+00:00,-27.57299,73.53194,2800.9,47576.2,47569.6,18.6,979163.9,-66.7,24.9,7-112
2017-09-20 05:59:00+00:00,-27.57257,73.5288,2868.2,47583.2,47578.4,29.9,979164.4,-65.4,25.2,7-112
2017-09-20 06:00:00+00:00,-27.57218,73.5257,2903.7,47593.3,47588.0,41.5,979164.5,-65.2,25.4,7-112
2017-09-20 06:01:00+00:00,-27.57178,73.52263,2905.6,47605.9,47596.4,54.3,979164.8,-64.6,25.7,7-112
2017-09-20 06:02:00+00:00,-27.57138,73.51956,2901.2,47610.6,47612.3,66.0,979164.7,-64.8,26.3,7-112
2017-09-20 06:03:00+00:00,-27.571,73.51649,2860.6,47627.8,47621.4,80.2,979166.3,-64.9,26.4,7-112
2017-09-20 06:04:00+00:00,-27.57062,73.51342,2870.6,47636.2,47629.6,91.8,979166.3,-64.5,26.7,7-112
2017-09-20 06:05:00+00:00,-27.57024,73.51038,2830.0,47649.9,47642.6,104.6,979165.1,-63.9,27.2,7-112
2017-09-20 06:06:00+00:00,-27.56985,73.50736,2784.9,47660.6,47653.7,114.5,979165.8,-64.2,27.4,7-112
2017-09-20 06:07:00+00:00,-27.56946,73.50432,2722.4,47663.2,47662.8,126.0,979167.6,-63.8,27.8,7-112
2017-09-20 06:08:00+00:00,-27.56906,73.50129,2738.0,47675.6,47671.1,134.0,979168.0,-63.3,28.0,7-112
2017-09-20 06:09:00+00:00,-27.56866,73.49832,2724.0,47680.2,47678.6,141.7,979166.5,-62.3,28.2,7-112
2017-09-20 06:10:00+00:00,-27.56829,73.49538,2804.9,47691.8,47684.0,150.3,979165.6,-62.9,28.1,7-112
2017-09-20 06:11:00+00:00,-27.56795,73.49236,2743.3,47666.6,47689.4,152.7,979167.2,-65.0,28.3,7-112
2017-09-20 06:12:00+00:00,-27.56757,73.48919,2772.6,47698.7,47696.7,158.6,979168.1,-67.3,28.7,7-112
2017-09-20 06:13:00+00:00,-27.56716,73.48597,2909.5,47698.4,47696.6,164.3,979167.9,-67.9,29.3,7-112
2017-09-20 06:14:00+00:00,-27.56678,73.4828,2946.6,47699.8,47696.7,168.3,979167.8,-66.7,29.4,7-112
2017-09-20 06:15:00+00:00,-27.56642,73.47968,2954.0,47703.2,47698.4,172.2,979168.7,-66.1,29.5,7-112
2017-09-20 06:16:00+00:00,-27.56605,73.47656,2937.1,47705.5,47703.2,174.7,979168.6,-65.5,29.6,7-112
2017-09-20 06:17:00+00:00,-27.56564,73.47345,3026.3,47702.2,47705.2,176.0,979167.5,-65.9,29.5,7-112
2017-09-20 06:18:00+00:00,-27.56524,73.47035,3034.4,47701.9,47703.8,175.3,979168.9,-66.0,29.4,7-112
2017-09-20 06:19:00+00:00,-27.56487,73.4672,3053.5,47699.1,47693.3,174.0,979167.8,-66.5,29.6,7-112
2017-09-20 06:20:00+00:00,-27.56448,73.46404,3072.7,47697.5,47699.3,172.2,979167.9,-67.3,29.8,7-112
2017-09-20 06:21:00+00:00,-27.56406,73.46086,3063.6,47688.8,47697.1,164.4,979170.0,-66.5,29.9,7-112
2017-09-20 06:22:00+00:00,-27.56364,73.45768,3063.4,47680.9,47684.2,160.9,979167.7,-67.0,30.2,7-112
2017-09-20 06:23:00+00:00,-27.56323,73.45454,3087.8,47674.3,47681.8,154.2,979168.6,-65.7,30.5,7-112
2017-09-20 06:24:00+00:00,-27.56297,73.45246,3124.9,47666.0,47682.6,150.4,979168.8,-65.8,30.4,7-112
2017-09-20 06:25:00+00:00,-27.56246,73.44831,3166.7,47659.7,47660.9,143.2,979169.9,-65.2,30.6,7-112
2017-09-20 06:26:00+00:00,-27.56206,73.44523,3106.9,47654.5,47656.3,138.5,979168.5,-64.5,30.8,7-112
2017-09-20 06:27:00+00:00,-27.56169,73.44222,3067.3,47652.7,47650.1,135.9,979169.0,-63.6,30.8,7-112
2017-09-20 06:28:00+00:00,-27.56132,73.4392,3078.7,47652.8,47648.7,135.6,979169.6,-63.7,30.5,7-112
2017-09-20 06:29:00+00:00,-27.56092,73.43613,3039.8,47646.2,47647.0,135.4,979167.5,-66.2,30.3,7-112
2017-09-20 06:30:00+00:00,-27.5605,73.43297,3019.6,47649.1,47631.6,138.2,979168.3,-67.7,30.4,7-112
2017-09-20 06:31:00+00:00,-27.56011,73.42972,2990.8,47650.1,47681.0,141.7,979168.5,-68.8,30.4,7-112
2017-09-20 06:32:00+00:00,-27.55974,73.42644,2921.7,47655.2,47650.8,146.7,979168.9,-69.0,30.7,7-112
2017-09-20 06:33:00+00:00,-27.55934,73.42318,2952.7,47656.3,47655.7,152.7,979168.8,-68.4,30.8,7-112
2017-09-20 06:34:00+00:00,-27.55893,73.41993,2836.5,47660.1,47659.5,157.9,979170.3,-68.2,30.9,7-112
2017-09-20 06:35:00+00:00,-27.5585,73.41676,2721.1,47665.7,47665.1,163.8,979168.4,-66.1,30.9,7-112
2017-09-20 06:36:00+00:00,-27.55808,73.41366,2731.0,47672.7,47669.7,169.9,979169.1,-65.2,30.8,7-112
2017-09-20 06:37:00+00:00,-27.5577,73.41061,2620.0,47671.4,47668.3,172.6,979169.0,-63.7,30.4,7-112
2017-09-20 06:38:00+00:00,-27.55732,73.4076,2614.4,47673.7,47670.8,175.7,979168.2,-63.2,30.2,7-112
2017-09-20 06:39:00+00:00,-27.55695,73.40462,2641.9,47672.0,47664.7,176.3,979167.6,-63.2,29.8,7-112
2017-09-20 06:40:00+00:00,-27.55659,73.40161,2725.7,47666.9,47664.1,174.8,979167.8,-63.5,29.6,7-112
2017-09-20 06:41:00+00:00,-27.55622,73.39857,2723.4,47667.7,47669.6,173.1,979166.5,-64.3,29.3,7-112
2017-09-20 06:42:00+00:00,-27.55583,73.39553,2817.9,47661.6,47662.2,169.4,979167.5,-63.9,28.8,7-112
2017-09-20 06:43:00+00:00,-27.55543,73.39248,2935.9,47658.6,47659.8,166.2,979165.0,-64.4,28.4,7-112
2017-09-20 06:44:00+00:00,-27.55503,73.38945,2962.1,47653.6,47655.4,163.5,979165.1,-64.6,27.4,7-112
2017-09-20 06:45:00+00:00,-27.55462,73.3864,2919.8,47648.4,47649.6,160.0,979164.9,-64.2,26.6,7-112
2017-09-20 06:46:00+00:00,-27.55422,73.38338,3009.5,47642.0,47646.0,154.1,979162.1,-63.5,25.0,7-112
2017-09-20 06:47:00+00:00,-27.55385,73.38039,3041.3,47636.3,47638.3,150.7,979163.3,-62.7,24.4,7-112
2017-09-20 06:48:00+00:00,-27.55351,73.37739,3070.4,47627.3,47635.0,146.5,979161.3,-63.4,23.9,7-112
2017-09-20 06:49:00+00:00,-27.55313,73.37439,3076.2,47624.1,47627.8,142.3,979161.4,-62.6,23.3,7-112
2017-09-20 06:50:00+00:00,-27.55274,73.37142,3148.4,47617.8,47621.9,135.4,979159.1,-62.8,21.9,7-112
2017-09-20 06:51:00+00:00,-27.55235,73.36847,3185.8,47608.4,47612.6,127.6,979158.5,-62.3,21.1,7-112
2017-09-20 06:52:00+00:00,-27.55199,73.36549,3265.0,47599.2,47596.2,120.4,979156.3,-64.2,19.1,7-112
2017-09-20 06:53:00+00:00,-27.55164,73.36245,3399.8,47589.2,47590.1,110.8,979154.2,-65.4,17.6,7-112
2017-09-20 06:54:00+00:00,-27.55128,73.35932,3461.4,47847.9,47586.9,104.5,979153.9,-66.9,16.8,7-112
2017-09-20 06:55:00+00:00,-27.55085,73.35614,3466.6,47577.5,47573.1,95.3,979153.3,-66.5,15.1,7-112
2017-09-20 06:56:00+00:00,-27.55041,73.35303,3494.4,47564.7,47561.6,90.1,979151.6,-65.0,14.1,7-112
2017-09-20 06:57:00+00:00,-27.55001,73.35001,3621.6,47548.9,47559.1,85.8,979150.3,-62.3,12.9,7-112
2017-09-20 06:58:00+00:00,-27.54963,73.34708,3671.3,47554.2,47556.4,83.8,979148.6,-60.4,11.6,7-112
2017-09-20 06:59:00+00:00,-27.54921,73.34423,3638.8,47552.6,47551.0,83.5,979145.8,-60.7,9.2,7-112
2017-09-20 07:00:00+00:00,-27.54877,73.34136,3626.0,47549.4,47545.3,82.5,979146.0,-61.6,8.1,7-112
2017-09-20 07:01:00+00:00,-27.54836,73.33842,3679.8,47548.0,47549.5,83.7,979143.3,-62.7,6.1,7-112
2017-09-20 07:02:00+00:00,-27.54802,73.33546,3717.0,47549.6,47546.9,82.7,979143.0,-62.7,5.7,7-112
2017-09-20 07:03:00+00:00,-27.54769,73.33249,3739.8,47537.4,47545.5,81.6,979142.7,-62.2,4.9,7-112
2017-09-20 07:04:00+00:00,-27.54735,73.32951,3765.6,47548.6,47545.4,81.3,979140.4,-63.2,3.3,7-112
2017-09-20 07:05:00+00:00,-27.54702,73.32651,3751.2,47540.0,47542.9,80.9,979140.4,-63.0,2.9,7-112
2017-09-20 07:06:00+00:00,-27.54668,73.3235,3635.4,47541.1,47541.1,80.7,979138.6,-64.1,2.5,7-112
2017-09-20 07:07:00+00:00,-27.54632,73.3205,3686.1,47540.5,47539.8,80.4,979139.2,-63.1,2.0,7-112
2017-09-20 07:08:00+00:00,-27.54594,73.31753,3738.9,47539.2,47539.9,80.9,979139.1,-62.1,1.5,7-112
2017-09-20 07:09:00+00:00,-27.54557,73.31461,3827.1,47536.3,47537.3,81.1,979135.8,-61.4,-0.2,7-112
2017-09-20 07:10:00+00:00,-27.54521,73.31169,3838.5,47535.6,47536.4,80.8,979138.2,-61.2,-1.1,7-112
2017-09-20 07:11:00+00:00,-27.54486,73.30873,3875.7,47533.5,47534.0,81.1,979135.2,-62.8,-1.4,7-112
2017-09-20 07:12:00+00:00,-27.54453,73.30575,3820.7,47533.2,47533.8,81.9,979135.9,-63.5,-1.3,7-112
2017-09-20 07:13:00+00:00,-27.5442,73.30274,3677.5,47533.4,42014.4,82.6,979135.1,-63.8,-1.6,7-112
2017-09-20 07:14:00+00:00,-27.54385,73.29972,3656.3,47533.6,47532.6,84.8,979135.8,-64.0,-1.5,7-112
2017-09-20 07:15:00+00:00,-27.54349,73.2967,3602.2,47532.9,47533.6,86.9,979133.9,-64.7,-1.6,7-112
2017-09-20 07:16:00+00:00,-27.54311,73.2936,3610.6,47534.0,47535.8,89.3,979135.4,-65.9,-1.6,7-112
2017-09-20 07:17:00+00:00,-27.5427,73.29045,3594.0,47536.5,47534.6,90.6,979134.9,-67.5,-1.4,7-112
2017-09-20 07:18:00+00:00,-27.54225,73.28725,3527.7,47535.9,47535.8,92.6,979135.9,-67.4,-1.1,7-112
2017-09-20 07:19:00+00:00,-27.5418,73.28403,3521.8,47535.3,47536.6,93.7,979136.4,-67.2,-0.6,7-112
2017-09-20 07:20:00+00:00,-27.54137,73.28088,3503.2,47535.6,47535.2,94.5,979136.1,-66.1,-0.4,7-112
2017-09-20 07:21:00+00:00,-27.54096,73.27779,3544.9,47534.7,47536.5,94.7,979136.9,-64.8,-0.4,7-112
2017-09-20 07:22:00+00:00,-27.54058,73.27476,3547.5,47530.3,47533.0,94.8,979136.3,-63.2,0.1,7-112
2017-09-20 07:23:00+00:00,-27.54034,73.27277,3584.4,47531.1,47527.4,94.2,979136.1,-63.0,0.1,7-112
2017-09-20 07:24:00+00:00,-27.53986,73.26881,3658.7,47556.9,47529.3,92.3,979139.6,-62.1,-0.4,7-112
2017-09-20 07:25:00+00:00,-27.53948,73.26588,3753.2,47525.1,47524.8,88.0,979135.6,-62.1,-0.2,7-112
2017-09-20 07:26:00+00:00,-27.5391,73.26298,3744.1,47519.5,47535.9,85.1,979136.4,-62.1,0.7,7-112
2017-09-20 07:27:00+00:00,-27.53874,73.26,3741.3,47515.6,47520.3,83.3,979138.0,-64.2,1.2,7-112
2017-09-20 07:28:00+00:00,-27.53839,73.2569,3744.6,47508.0,47511.2,80.7,979139.6,-65.5,2.8,7-112
2017-09-20 07:29:00+00:00,-27.53803,73.25377,3670.9,47492.8,47508.0,78.8,979140.7,-66.0,3.8,7-112
2017-09-20 07:30:00+00:00,-27.53764,73.25066,3640.4,47505.5,47507.8,74.2,979141.8,-64.7,5.3,7-112
2017-09-20 07:31:00+00:00,-27.53723,73.24762,3641.3,47495.0,47497.5,70.0,979142.3,-63.7,5.8,7-112
2017-09-20 07:32:00+00:00,-27.53682,73.24467,3631.6,47492.7,47493.2,67.7,979143.4,-62.0,6.2,7-112
2017-09-20 07:33:00+00:00,-27.5364,73.24176,3617.1,47487.9,47489.3,65.1,979143.4,-61.3,7.2,7-112
